,original_situation,emotion,cause_span,start_index,end_index,emotion_label
3610,"my girlfriend's cat constantly walks over my head in the middle of the night for no reason. apparently she doesn't do it when to my girlfriend ever, and only acts up when i'm there. i'm pretty ticked off.",__annoyed__,cat constantly walks over my head in the middle of the night,5,16,2
877,i was so mad when i went to work the other morning when i was going to work and my neighbors dog jumped up on me and knocked me over. i hurt my back and couldn't go to work. the dog needs to be on a leash.,__angry__,dog jumped up on me and knocked me over. i hurt my back,22,35,1
2342,i felt a bit terrified when i was hit by a drunk driver last year but i am very grateful to be alive to today,__afraid__,hit,9,9,0
2033,i was impressed today at a patients sugar. as a non compliant diabetic her sugars were actually good today. ,__impressed__,patients sugar,7,8,20
2227,im scared of this big test tomorrow,__afraid__,big test,5,6,0
3164,i was nervous for my first day of college.,__apprehensive__,first day,6,7,5
377,"i just got a new puppy. it is a lot of work to care for it, they need a a lot of attention",__caring__,new puppy. it is a lot of work to care,5,15,7
1492,remembering my old house makes me think about the good old days,__sentimental__,old house,3,4,28
2917,i'm overly excited today because will be flying outside the country for the first time tomorrow.,__excited__,flying outside the country for the first time,10,17,14
875,"shortly after my nephew was born, i received a call from my sister informing me that he had a genetic disease.",__sad__,sister informing me that he had a genetic disease,14,22,27
889,the other day i ate a large amount of shepard's pie. it was at night right before i went to bed.,__ashamed__,ate a large amount of shepard's pie,5,14,6
2605,my son is starting kindergarten in a few weeks. i'm wondering how i will handle that as a stay at home mom.,__anxious__,starting kindergarten,4,5,4
3141,a bird fell out of a tree next to my house. i am now the mother and taking care of her. we are developing such a beautiful relationship.,__faithful__,relationship,30,30,15
3301,i am sad because my brother failed me,__disappointed__,brother failed,6,7,11
1463,"i was out walking down the street at night, it was scary and dark and i felt like i was surrounded by unnatural beings. ",__afraid__,"street at night, it was scary",7,13,0
1817,my sister is going on a holiday,__jealous__,holiday,7,7,21
3540,i feel confident that eating a fruitarian diet will give me more energy and happiness.,__hopeful__,diet will give me more energy,9,14,19
2411,i am currently waiting for my security deposit from my old apartment. it will help me pay for a washer and dryer for my new place.,__anticipating__,security deposit from my old apartment,7,12,3
2161,just got home from the grocery store. forgot my wallet at home. got to check out and had to apologize to the cashier and leave with out anything. ,__annoyed__,forgot my wallet,9,11,2
334,"an airline once lost my whole suitcase, it made me so upset!",__furious__,lost my whole suitcase,4,7,16
3741,my boyfriend is going out with a bunch of people i don't know tonight. but i trust him that he will be a good boy.,__faithful__,boyfriend is going out with a bunch of people i don't know tonight. but i trust him that he will be a good boy,2,28,15
1645,i caught my girlfriend kissing her ex at a party the other night.  she seemed to really be in to it.  i got pretty upset.,__jealous__,girlfriend kissing her ex,4,7,21
625,i love chocolate cookies because my grams would always make them for me. ,__nostalgic__,cookies,4,4,24
1631,"i got passed over for a promotion at work. the guy that got it was qualified, but i really wanted the job.",__disappointed__,passed over for a promotion,3,7,11
3459,"woke up last week on saturday morning to find my car had been stolen. i was horrified, completely in shock.  i use my car for work and also for my family so i was completely overcome with emotion.  luckily my husband was there to calm me down.  he did all the practical things like contact the police, my insurance company etc and infact they were able to provide me with a courtesy car the next day.  my insurance company will pay out in a few weeks and i will replace it but at the time it was just such an awful experience to wake up to.",__devastated__,stolen,16,16,10
2686,i felt this way when i discovered some old childhood toys and memories in my basement.,__sentimental__,old childhood toys,9,11,28
345,i am so proud of my sister,__proud__,sister,7,7,26
996,i heard a lot of cool songs on a radio station i usually don't listen to. it really took me back to the 90s.,__nostalgic__,songs,7,7,24
2784,i was a espectant of receiving gifts for my birthday b,__hopeful__,receiving gifts,8,9,19
882,phone call from an old friend.,__nostalgic__,call from an old friend,2,6,24
1875,i am not sure how to tell my husband how it makes me feel when he is flirting with other women. ,__jealous__,flirting with other women,18,21,21
253,"lately, my family and i have been very blessed. we have been going to a three week long revival, our major bills for the month are already paid, and we have all been healthy and happy. life is pretty good right now.",__content__,three week long revival,18,21,9
108,made buffalo sauce from a recipe,__confident__,made buffalo sauce,1,3,8
1047,i have this knife that i carry everyday. my dad gave it to me before he died.,__sentimental__,knife that i carry everyday. my dad gave it to me before he died,4,18,28
848,"for halloween last year, i dressed as a plague doctor. i couldn't wait for my friends to see how scary i looked!",__excited__,plague doctor. i couldn't wait for my friends,12,22,14
915,i have to go to a big gathering and make a speech. i don't really know the people and not sure how i will be received.,__apprehensive__,gathering and make a speech,8,12,5
2186,i studied all week for this upcoming exam. i'm feeling pretty good about how i'm going to do on it.,__prepared__,studied all week,2,4,25
2501,sometime the thought that come into my mind make me red.,__embarrassed__,mind,8,8,13
3677,"at work today, a lady was outright belligerent.  she wouldn't leave me alone!",__annoyed__,belligerent,9,11,2
2658,"i have done all my paper work for my exam tomorrow, now i can relax until tomorrow.",__prepared__,done all my paper work,3,7,25
3570,i planted a whole bunch of flower bushes this year. i cannot wait until next spring when my entire garden will be in bloom with so many wonderful colors and smells.,__hopeful__,bunch of flower bushes this year. i cannot wait until next spring,5,17,19
1108,"i had a doctors appointment at 9 am, i had to wait an hour and a half to even start my appointment.",__annoyed__,"appointment at 9 am, i had to wait",5,13,2
790,i'm glad i stuck my job out as long as i did - i finally got offered a promotion today.,__faithful__,offered a promotion,19,21,15
2506,i was really pissed off when i found out my best friend slept with my girlfriend. i was shaking all over!,__angry__,slept with my girlfriend,13,16,1
2936,"when i started massage therapy, i thought it would be strange, but  i actually just felt a sense of concern for my clients. ",__caring__,clients,25,25,7
3323,i am probably one of the few people in the world that looks forward to winter coming.,__anticipating__,forward to winter,14,16,3
470,"i visited an underground cavern that was like 23 stories beneath the surface, i was uneasy to say the least. ",__apprehensive__,underground cavern,4,5,5
992,when i moved into this apartment my next door neighbor had an old beagle. he was a lovely pooch. the poor dog had cancer and just before thanksgiving he had to be put to sleep. i looked for that wee dog for weeks afterwards.,__sad__,dog had cancer and just before thanksgiving he had to be put to sleep,28,43,27
