id,emotion,utterance,cause_utterance,cause_span
dailydialog_tr_2101_utt_5_impossible_cause_utt_1,anger,"I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !",I don't know what to do about the people who live in the flat above me !,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_5_impossible_cause_utt_2,anger,"I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !",Why ? What are they like ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_5_true_cause_utt_3_span_0,anger,"I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !",They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !,They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !
dailydialog_tr_2101_utt_5_true_cause_utt_5_span_1,anger,"I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !","I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !",they were so arrogant that I didin't want to ever talk to them again !
dailydialog_tr_2101_utt_7_impossible_cause_utt_1,anger,They both just talk about how great they are all the time .,I don't know what to do about the people who live in the flat above me !,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_7_impossible_cause_utt_2,anger,They both just talk about how great they are all the time .,Why ? What are they like ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_7_true_cause_utt_3_span_0,anger,They both just talk about how great they are all the time .,They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !,They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !
dailydialog_tr_2101_utt_7_true_cause_utt_5_span_1,anger,They both just talk about how great they are all the time .,"I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !",they were so arrogant that I didin't want to ever talk to them again !
dailydialog_tr_2101_utt_7_true_cause_utt_7_span_2,anger,They both just talk about how great they are all the time .,They both just talk about how great they are all the time .,They both just talk about how great they are all the time .
dailydialog_tr_2101_utt_8_impossible_cause_utt_1,anger,They soud like the neighbours from hell !,I don't know what to do about the people who live in the flat above me !,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_8_impossible_cause_utt_2,anger,They soud like the neighbours from hell !,Why ? What are they like ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_8_true_cause_utt_3_span_0,anger,They soud like the neighbours from hell !,They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !,They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !
dailydialog_tr_2101_utt_8_true_cause_utt_5_span_1,anger,They soud like the neighbours from hell !,"I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !",they were so arrogant that I didin't want to ever talk to them again !
dailydialog_tr_2101_utt_8_true_cause_utt_7_span_2,anger,They soud like the neighbours from hell !,They both just talk about how great they are all the time .,They both just talk about how great they are all the time .
dailydialog_tr_2101_utt_8_true_cause_utt_7_span_3,anger,They soud like the neighbours from hell !,They both just talk about how great they are all the time .,They both just talk about how great they are all the time .
dailydialog_tr_2101_utt_9_impossible_cause_utt_1,anger,"They are ! Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment .",I don't know what to do about the people who live in the flat above me !,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_9_impossible_cause_utt_2,anger,"They are ! Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment .",Why ? What are they like ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_9_true_cause_utt_3_span_0,anger,"They are ! Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment .",They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !,They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !
dailydialog_tr_2101_utt_9_true_cause_utt_5_span_1,anger,"They are ! Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment .","I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !",they were so arrogant that I didin't want to ever talk to them again !
dailydialog_tr_2101_utt_9_true_cause_utt_7_span_2,anger,"They are ! Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment .",They both just talk about how great they are all the time .,They both just talk about how great they are all the time .
dailydialog_tr_2101_utt_9_true_cause_utt_9_span_3,anger,"They are ! Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment .","They are ! Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment .","Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment ."
dailydialog_tr_2101_utt_15_impossible_cause_utt_1,disgust,I can't afford to move right now .,I don't know what to do about the people who live in the flat above me !,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_15_impossible_cause_utt_2,disgust,I can't afford to move right now .,Why ? What are they like ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_15_true_cause_utt_3_span_0,disgust,I can't afford to move right now .,They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !,They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !
dailydialog_tr_2101_utt_15_true_cause_utt_5_span_1,disgust,I can't afford to move right now .,"I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !",they were so arrogant that I didin't want to ever talk to them again !
dailydialog_tr_2101_utt_15_true_cause_utt_7_span_2,disgust,I can't afford to move right now .,They both just talk about how great they are all the time .,They both just talk about how great they are all the time .
dailydialog_tr_2101_utt_15_true_cause_utt_9_span_3,disgust,I can't afford to move right now .,"They are ! Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment .","Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment ."
dailydialog_tr_2101_utt_15_true_cause_utt_15_span_4,disgust,I can't afford to move right now .,I can't afford to move right now .,I can't afford to move right now .
dailydialog_tr_2101_utt_17_impossible_cause_utt_1,disgust,"I think you're being a bit optimistic . If you met them , you'd understand .",I don't know what to do about the people who live in the flat above me !,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_17_impossible_cause_utt_2,disgust,"I think you're being a bit optimistic . If you met them , you'd understand .",Why ? What are they like ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_2101_utt_17_true_cause_utt_3_span_0,disgust,"I think you're being a bit optimistic . If you met them , you'd understand .",They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !,They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep !
dailydialog_tr_2101_utt_17_true_cause_utt_5_span_1,disgust,"I think you're being a bit optimistic . If you met them , you'd understand .","I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again !",they were so arrogant that I didin't want to ever talk to them again !
dailydialog_tr_2101_utt_17_true_cause_utt_7_span_2,disgust,"I think you're being a bit optimistic . If you met them , you'd understand .",They both just talk about how great they are all the time .,They both just talk about how great they are all the time .
dailydialog_tr_2101_utt_17_true_cause_utt_9_span_3,disgust,"I think you're being a bit optimistic . If you met them , you'd understand .","They are ! Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment .","Besides being loud and arrogant , they're also terrible gossips . They're always talking about everybody else in the apartment ."
dailydialog_tr_2101_utt_17_true_cause_utt_15_span_4,disgust,"I think you're being a bit optimistic . If you met them , you'd understand .",I can't afford to move right now .,I can't afford to move right now .
dailydialog_tr_2101_utt_17_true_cause_utt_16_span_5,disgust,"I think you're being a bit optimistic . If you met them , you'd understand .","Well , perhaps you should have a party and try to get to know them better . Maybe once you get to know them , they'll turn out to be more sensitive .",perhaps you should have a party and try to get to know them better .
dailydialog_tr_1146_utt_2_impossible_cause_utt_1,sadness,"Don't mention it . The thesis due date is coming , but my thesis isn't even close to being done .",How's your thesis going ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_1146_utt_2_true_cause_utt_2_span_0,sadness,"Don't mention it . The thesis due date is coming , but my thesis isn't even close to being done .","Don't mention it . The thesis due date is coming , but my thesis isn't even close to being done .","The thesis due date is coming , but my thesis isn't even close to being done ."
dailydialog_tr_1146_utt_3_impossible_cause_utt_1,sadness,"I've finished the first draft , but the professor said it's poorly written . I have to rewrite it . it's so depressing .",How's your thesis going ?,Impossible ≠æ≠æ≠ answer
dailydialog_tr_1146_utt_3_impossible_cause_utt_2,sadness,"I've finished the first draft , but the professor said it's poorly written . I have to rewrite it . it's so depressing .","Don't mention it . The thesis due date is coming , but my thesis isn't even close to being done .",Impossible ≠æ≠æ≠ answer
