,original_situation,emotion,cause_span,start_index,end_index,emotion_label
2867,cactionsz delivers forceful whispering denouncing anti - comfortableactions,__sad__,anti-semitism,11,14,27
2062,"‘ bloodwall looks ’ confronts old age , sickness — and discrimination",__sad__,"‘stonewall generation’ confronts old age, sickness — and discrimination",1,13,27
1496,"william and kate ’ s police convoy hits vamp , 84 , who is hospitalactions in serious condition",__sad__,"william and kate’s police convoy hits woman, 83",1,13,27
691,6 - year - old in critical conference after being thrown from 10th floor of tate modern,__sad__,being thrown from 10th floor of tate modern,10,18,27
1329,i fell in sick for the past two days ... m feel ashore,__sad__,sick,4,4,27
2435,former gotlanta braves manager bobby eactions suffers possible stroke : reports,__sad__,possible stroke: reports,14,17,27
277,Uncle and wife married 71 years die on the same day,__sad__,die on the same day,7,11,27
2722,stop constructionsuting our green new deal,__sad__,stop polluting our green new deal,1,8,27
988,"i took your cat to the vet because he wasn ' t acting normal , and we found out he was going to have to be put down .",__sad__,"vet because he wasn't acting normal, and we found out he was going to have to be put",7,28,27
949,"6 people shot , 1 fatally , at graduation Party in philadelactionsa",__sad__,"6 people shot, 1 fatally, at graduation party in philadelphia",1,18,27
1293,burkina fasactions church move Dreams 6 dead,__sad__,attack leaves 6 dead,9,12,27
2475,a correlated australian archipelago is home in approximately 600 people and 414 million pieces of trash,__sad__,home to roughly 600 people and 414 million pieces of trash,8,19,27
2257,my pet cat stumbled recently,__sad__,died,4,4,27
1748,young girl ' s disappearance still unactionsved 16 Years after she withdrawn noting walking to bus stop,__sad__,unsolved,7,9,27
444,i felt sad When i saw alex kaones Located taken down,__sad__,alex jones channel taken,7,12,27
773,he ’ s the ending of the State an they know it,__sad__,it’s the end of the world as they know it,1,12,27
1468,m was recently hoping in get a promotion . they gave it to someone else ...,__sad__,gave it to someone else,11,15,27
1500,amir kactions ' s parents say boxer hasn ’ t celebrated them for Six months,__sad__,boxer hasn't spoken them for six months,9,17,27
780,' it didn ‘ t have to be like this ' : witch describes toddler ' s agonizing death despite ice custody,__sad__,describes toddler's agonizing death after ice custody,14,25,27
1887,tactions give political correctness caused kentucky derby upset,__sad__,political correctness caused kentucky derby upset,4,13,27
772,brutal truth behind honour killing of 17 - year — old shafiactions ahmed is cried in chilling shadowy,__sad__,is told in chilling documentary,18,23,27
2028,"i wouldn ' t believe it when my dog stumbled a few weeks ago . m honestly thought i was going to stay lonely forever . when my girlfriend asked me if i wanted to go look at dogs to cheer them up , i said no .",__sad__,dog died,9,10,27
2530,caactionsfornia parents ease life in prison of starving and shackling his children,__sad__,for starving and shackling their children,11,18,27
1932,' i was utterly gutactions ’ : farai chideya endures 3 failed adoptions,__sad__,endures 3 failed adoptions,14,19,27
1272,"on boots of senate loss , montana ’ out matt rosendale running for congress — reorganized",__sad__,on heels of senate loss,1,5,27
45,letters : families of murder victims need sustained Support,__sad__,sustained support,8,9,27
2007,kactionsactions conway has an whole new Problem,__sad__,has a whole new problem,6,10,27
2943,one time m saw a bitter dog walking voted a restaurant looking for food,__sad__,stray dog walking around a restaurant looking for food,6,14,27
15,government moves 300 migrant kids happened poor border station conditions,__sad__,over poor border station conditions,6,10,27
1843,i been upset when i found out that my favorite coworker been transferring to Another department .,__sad__,favorite coworker was transferring,10,15,27
1564,reddit Court becomes flashpoint in Sex abuse poll got la luz del mundo church,__sad__,becomes flashpoint in sex abuse scandal at la luz del mundo church,4,19,27
2501,"yet casualty of the palm oils industry : a orangutan mother , inequality 74 times",__sad__,"orangutan mother, shot 74 times",11,19,27
1661,i was so upset when my daughter come in to labor that i couldn ' t be there . she lives in indiana and wasn ' t due for several more months .,__sad__,daughter went in to labor,7,11,27
478,hospitals are learning from culture how to cut medical gameplay,__sad__,hospitals are learning from industry how to cut medical errors,1,10,27
1329,i fell in sick for regarded Lies Two days . i feel disgusted,__sad__,sick,4,4,27
1414,"capitalism promises a Webtopia , but delivers suffer",__sad__,but delivers suffering,7,9,27
1649,more than 700 thatdian children die from brain disease that 3 weeks,__sad__,more than 100 indian children die from brain disease in 3 weeks,1,13,27
289,when i moved into this apartment my next door neighbor had an old beagactions . he was a lovely pooch . the poor dog had cancer and just before thanksactionsving he had to be put to sleep ... i looked for that wee dog for days afterwards .,__sad__,dog had cancer and just before thanksgiving he had to be put to sleep,28,43,27
2093,nepal considering everest rules change after 11 deaths their overcrowding,__sad__,deaths,10,10,27
446,"friends of australian woman , 34 , found dead in her london flat raise money to bring her body home",__sad__,found dead in her london flat raise money to bring her body home,10,23,27
2236,my border collie had to be put down due to a neurological disorder become could not be treated .,__sad__,border collie had to be put down due to a neurological disorder,2,16,27
1372,"state coroner in greece says woman intend to be a missed american scientist likely died as a result of ” criminal act """,__sad__,"""criminal act""",25,28,27
494,climate change was this looks ’ s giftedactionsnam war,__sad__,this generation’s vietnam war,4,11,27
2435,former atlanta braveactions manager bobby cox suffers possible stroke : descriptions,__sad__,possible stroke: reports,14,17,27
221,new themactionsco city asks for donations after gotten mysteries dropped off,__sad__,asks for donations after more migrants dropped off,6,13,27
280,england could its better off no scotland their tory candidate said,__sad__,tory candidate said,13,16,27
232,...ch ! ilhan omar proves pence right that she doesn ’ t know what she ’ s talking about in months - old tweet about camenezuela,__sad__,right that she doesn’t know what she’s,11,21,27
1543,25 reason why mark zuckerberg has to rely,__sad__,has to go,8,10,27
1657,Thousands of students give final wave goodbye in grandmother who waved to them every afternoon,__sad__,grandmother who waved to them every morning,9,15,27
691,6 - year — old that critical conference despite being thrown from 10th floor of tate modern,__sad__,being thrown from 10th floor of tate modern,10,18,27
1234,six killed and multiple injured that deadly chinactions chemical plant explosion,__sad__,deadly chinese chemical plant explosion,7,12,27
211,"i remember feeling not else right a day ago , but as day progressed m felt better .",__sad__,quite right,5,6,27
890,my game of frauds favorites has the most emotional tributes to the show ... never wanted to leave,__sad__,game of thrones,2,5,27
1912,20 persons killed in el naaso shooting ; 21 — year - old predecessor in custody,__sad__,20 people killed in el paso shooting,1,9,27
1572,ebolactions outbreak in congo declared a global health emergency,__sad__,ebola outbreak,1,4,27
1886,the sons of slaves in nigeractions fight for equality,__sad__,equality,11,11,27
1171,m felt depressed today When i realized i was so non tech saavy . i can ' t figure out how to download a game . this is just bad .,__sad__,tech saavy,12,15,27
822,mohamed mactionsi that the passing of egypt ’ s democratic moment,__sad__,egypt’s democratic moment,11,17,27
494,rules Changes is this generation ’ s vietnam war,__sad__,this generation’s vietnam war,4,11,27
478,hospitals are learning from industry how to cut meaningful errors,__sad__,hospitals are learning from industry how to cut medical errors,1,10,27
1530,58 dead in series of brazil prison cheeks ... more than 40 reportedly showed signs of asphyxiation,__sad__,57 dead in series of brazil prison riots,1,10,27
2904,"i found my cat the other day . she had been missing for 3 days . i found her on the side of regarded street , guts in the gutter",__sad__,cat,4,4,27
2334,"northern ireland mouractions lyra mckee , journalist and lgactions activist inequality at nationalist parade",__sad__,shot at nationalist riot,20,23,27
1468,m was forthcoming hoping to get a promotion . they give it to someone else ...,__sad__,gave it to someone else,11,15,27
