,original_situation,emotion,cause_span,start_index,end_index,emotion_label
2423,"temperatures rise , the poor suffer most",__sad__,the poor suffer most,4,7,27
1085,last week had go to a funeral . it really hit me hard seeing all myrieving friends,__sad__,funeral,7,7,27
2586,i feel down and blue thoughts about my brother into my head we lost him 5 ago,__sad__,thoughts,6,6,27
725,"i to last month , i ' t been since i was a kid . i went to a zoo was supposed to be one the zoos , however i couldn ' help but feel bad for the the whole time",__sad__,animals,41,40,27
310,my boyfriend and his went to a christmas party one satday and had to home work .,__sad__,boyfriend and his family went to a christmas party one saturday and i had to stay home,2,22,27
536,trump s bank appears willing to cooperate with investigation against,__sad__,investigation against him,10,11,27
1924,i am sad that parents ' t attend my birthday,__sad__,parents didn't attend my birthday,5,11,27
2948,mother had called set up a time to meet for lunch . when the she ' t make it because of health problems .,__sad__,mother had called to set up a time to meet for lunch. when the time came she couldn't make it because of health problems,1,27,27
2236,border collie had to put due to a neurological disorder that could not treated .,__sad__,border collie had to be put down due to a neurological disorder,1,15,27
310,my boyfriend and family went a christmas party one satur and i had to home and .,__sad__,boyfriend and his family went to a christmas party one saturday and i had to stay home,2,22,27
2134,i was sad my wife left me,__sad__,left,6,6,27
1649,than 100dian children die from brain disease in 3 weeks,__sad__,more than 100 indian children die from brain disease in 3 weeks,2,13,27
2632,"state in africa : why 700 , 000 have their ' dreams",__sad__,"700,000 have their 'dreams ended'",8,14,27
2698,i remember when friends helping me move out our . we were riding the moving truck and to drop them off and say goodbye and we felt terrible .,__sad__,friends were helping me move out of our hometown. we were riding in the moving truck and had to drop them off and say goodbye,4,29,27
2025,"homelessness migan ’ s children : the problem is far larger , and more diverse than think",__sad__,"homelessness among michigan’s children: the problem is far larger, and more diverse, than you think",1,23,27
1543,25 reasons why mark zuberg to go,__sad__,has to go,8,9,27
725,"i to the zoo last month , i haven ' t been since i was kid . went to a zoo that was to be one of tops i couldn ' t help feel bad for animals the whole time .",__sad__,animals,38,38,27
121,in 2018 55 u . s law enforcement officers were killed attackers,__sad__,officers were killed by attackers,9,13,27
1124,"for the , dow loses 0 . 6 % , while s & p and nasdaq down 1 2",__sad__,"loses 0.6%, while s&p and nasdaq both down 1.2%",6,25,27
2526,"the poor , falling poverty numbers aren ’ t always news",__sad__,falling poverty numbers aren’t always good news,4,12,27
1354,ocas - coz chief of staff leaving her office,__sad__,leaving her office,9,11,27
1380,##icut mother of five missing amid 2 - divorce and battle,__sad__,mother of five missing amid 2-year divorce and custody battle,3,14,27
349,i am sad i won ' t to see movie i want to see,__sad__,won't get to see the movie i want,5,14,27
772,brutal truth behind honour of year - old shafilea ahmed is told in chill documentary,__sad__,is told in chilling documentary,15,20,27
670,i up all my things and moved out of state,__sad__,moved,7,7,27
889,a friend of is moving it ' s a shame because we were close for a years,__sad__,friend of mine is moving away,2,6,27
1547,i am that my friends dont me,__sad__,friends dont visit,5,7,27
185,u . s . state mike pomo says ' ' americans been killed in easter sunday b,__sad__,'several' americans have been killed in the easter sunday b,12,27,27
1100,people cried yomite restored names like the ahwaee . here ' s why,__sad__,restored historic names like the ahwahnee. here's why,5,18,27
644,i sometimes feel about things when shouldn t it might be depression .,__sad__,things when i shouldn't it might be depression,5,14,27
2634,‘ i ’ ve been through some painful – sheryl on #oo and michael jackson,__sad__,been through some painful experiences,5,8,27
3041,dear prudence podcast : help ! my friend treats unpaid therapist .,__sad__,help! my friend treats me like an unpaid therapist.,6,16,27
691,6 - year - old in critical condition after being thrown 10th floorte modern,__sad__,being thrown from 10th floor of tate modern,10,18,27
2309,"i didn ' t like , team lost during yesterdays match between england androa",__sad__,team lost,7,8,27
921,the u . s can ’ t allies take sides china,__sad__,allies take sides over china,8,13,27
221,new mexico city donations after more migrants dropped off,__sad__,asks for donations after more migrants dropped off,7,13,27
1966,i was when my dog died,__sad__,dog died,5,6,27
2634,‘ i ’ ve been through some painful experiences ’ – sheryl crow on metoo michael,__sad__,been through some painful experiences,5,9,27
1468,i was recently hoping to get a promotion they to someone else .,__sad__,gave it to someone else,11,14,27
1834,zero tolerance inside the secretive immigrant youth shelters in illinois,__sad__,secretive network of immigrant youth shelters in illinois,5,15,27
1500,am khan ' s say boxer hasn t spoken them for six months,__sad__,boxer hasn't spoken them for six months,7,15,27
2220,"fifty years stonewall , states lack lgbtq protections",__sad__,many states still lack lgbtq protections,7,15,27
1547,am sad that my friends dont visit,__sad__,friends dont visit,5,8,27
251,"shortly after my nephew born , received a call from my sister informing that had a genetic disease .",__sad__,sister informing me that he had a genetic disease,12,20,27
2007,kellyanne conway has a whole,__sad__,has a whole new problem,6,8,27
1654,it ’ s not just bieber : a totally non - but of places instag influencers have,__sad__,a totally non-comprehensive but important list of places instagram influencers have ruined,10,25,27
1307,comedian tim con of ' theol burn show ' dies at 85,__sad__,dies at 85,12,14,27
643,my father diagnosed with stage 4 brain . it only took a few months for him to away of .,__sad__,brain cancer,7,7,27
365,homeless rises argentina ' s capital amid crisis,__sad__,homelessness rises in argentina's capital,1,10,27
890,your games favorites have most emotional tributes to the show you wanted to leave,__sad__,game of thrones,2,5,27
1629,: 2 million somal could die of starvation amid drought,__sad__,2 million somalis could die of starvation amid drought,2,12,27
1151,survivor of wwii internment camp speaks : jnese americans trauma of child detention,__sad__,japanese americans know the trauma of child detention,12,23,27
2590,kindergarten detained after allegedly poisoning 23 children,__sad__,teacher detained after allegedly poisoning 23 children,3,8,27
2028,i couldn ' t it when my dog died a few weeks ago . thought i was going to stay lonely forever when my girlfriend asked me if i to at dogs to me up i said no .,__sad__,dog died,8,9,27
2370,mnnell opens door to vote on iran war,__sad__,authorization,13,12,27
310,my boyfriend and his family went to a christmas party one and i had to home and work,__sad__,boyfriend and his family went to a christmas party one saturday and i had to stay home,2,22,27
2384,lost children archive : vria luiselli ' new novel bears to the u . . immigration crisis,__sad__,new novel bears witness to the u.s. immigration crisis,11,22,27
2811,"yes , my fellow soldiers died vain",__sad__,my fellow soldiers died in vain,3,8,27
2788,the aftermath of deadly tornadoes missouri,__sad__,the aftermath of deadly tornadoes in missouri,1,9,27
2658,t : 2 years of my term were ‘ sllen ’,__sad__,2 years of my term were ‘stollen’,3,13,27
62,"feds charge gregraig , former obama lawyer tied manort ukraine",__sad__,"feds charge greg craig, former obama lawyer tied to manafort ukraine report",1,23,27
1075,i was unhappy my girlfriend broke up with,__sad__,girlfriend broke,5,6,27
1748,young girl ' s disappearance still unsolved 16 years after she while walking stop,__sad__,unsolved,7,9,27
1272,"on heels of senate loss , mon s mat rosendale running congress — again",__sad__,on heels of senate loss,1,5,27
2798,"gunfire mexico border and hit texa woman in face , believe police",__sad__,gunfire from mexico crossed border and hit texas woman in face,1,15,27
2755,"no one likes you , de blas",__disgusted__,no one likes you,1,4,12
94,"1 , 600 hotel guests in southorea secretly livestreamed on internet",__disgusted__,"1,600 hotel guests in south korea were secretly livestreamed on the internet",1,18,12
592,bomb - carrying yemen rebels targets saudi airport,__disgusted__,targets saudi airport,7,10,12
1177,i was cleaning my daughters the other and found a helloty pot with and old flowers that had turned into a mold . we had a talk about things like this in the house .,__disgusted__,filled with water and old flowers that had turned into a green mold soup,15,26,12
552,was eating at really fancy restaurant found a little ball of hair in my food i was really,__disgusted__,ball of hair in my food,10,15,12
1942,dear : my wife pregnant with a child neither of us wants,__disgusted__,my wife is pregnant with a child neither of us wants,3,13,12
