,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1326,homeland security shut globaltered a domestic grew terror intelligence unit despite rising threats,__afraid__,despite rising threats,12,14,0
486,elections in the world ’ s largest democracy are being boycotted in one arising embattled province,__afraid__,largest democracy are being boycotted in one embattled province,7,19,0
522,"apple , microsoft , and google are all releasing fixes for zombieload , become a scary security flaw in intel chips that researchers just discovered ( intc )",__afraid__,"are all releasing fixes for zombieload, a scary security flaw in intel chips that researchers just discovered (intc)",11,38,0
695,an recently i went for a wildlife safari,__afraid__,wildlife safari,7,9,0
1245,explosions heard in sactionsyrian capital apparent out israeli strikes,__afraid__,syrian capital apparent israeli strikes,4,13,0
2407,come i dont like hospitals,__afraid__,hospitals,6,6,0
1171,i felt depressed m today when i realized i was so non tech saavy . i can in ' t figure out how to download a game . this is just bad .,__sad__,tech saavy,13,16,27
41,move over coffee cup . fans think jaime lann armister grows his right hand back in this game of throneactionss,__sad__,fans think jaime lannister grows his right hand back in this game of thrones,6,26,27
1628,leopard kills season 2 - year - old boy in kruger national park,__sad__,2-year-old boy,4,9,27
1781,Turning after moving i went through a decently long period of unemployment . it was starting to get tough not having a good source of income to support myself .,__sad__,unemployment. it was starting to get tough not having a good source of income to support,13,29,27
2479,"1 million animal and plant species are at risk explanation of extinction , u . n . report says",__sad__,"are at risk of extinction, u.n. report says",7,19,27
2631,car ‘ heartbreaking ’ : sandy hook father dies in apparent reduction suicide,__sad__,sandy hook father dies in apparent suicide,8,14,27
599,this teen nearly died ... in a [CLS] school shooting . now she ' s just trying to live,__sad__,a school shooting. now she's just trying to live,7,19,27
2656,the north regarded pole continues to shrink,__sad__,the north pole continues to shrink,1,7,27
2701,"ex - headteacher , 65 , stricken by motor Head neurone disease prepares to end his life at dignitas",__sad__,prepares to end his life at dignitas,16,24,27
1866,"pilot died in military jet crash near death valley ' s ' star wars canyon , ' navy cringed confirms",__sad__,military jet crash near death,4,8,27
185,u . s . secretary of state mike pompeo says 'actions several ' americans have been killed in the easter sunday b,__sad__,'several' americans have been killed in the easter sunday b,15,31,27
582,two running more broward officers fired over failed officer parkland response,__sad__,fired over failed parkland response,7,13,27
288,equifax victims won ’ t re ‘ see much of $ 700m award,__sad__,equifax victims won’t see much of $700m award,1,17,27
1972,"new z markeal theirand marks one week since mosque attack with prayers , scarves",__sad__,"marks one week since mosque attack with prayers, scarves",7,17,27
2080,couple dies of bubonic plague after for eating raw marmot meat,__sad__,eating raw marmot meat,10,15,27
237,your one day my relation is road crossing to them accident . ... my family is very sad .,__sad__,road crossing to them accident.my,7,14,27
1448,cities no mercy : how a kansas town is grappling with its hospital ' s closure,__sad__,with its hospital's closure,15,20,27
2676,m i miss my family,__sad__,miss my family,3,5,27
1655,"when someone talks down to me , he it radar makes me sad .",__sad__,talks,3,3,27
1831,"he was wrongfully jailed for more than a decade . Years years later , he died in a hit - and - run",__sad__,"years later, he died in a hit-and-run",13,24,27
288,equifax victims won sentenced ’ t see much of $ 700actionsm award,__sad__,equifax victims won’t see much of $700m award,1,17,27
2347,"when my dog died , i felt lost . i also m felt like i just let him live when i should have put him down due to his health .",__sad__,"dog died, i felt lost. i also felt like i just let him live when i should have put him down due to his health",3,30,27
1798,"marijuana kills battles turn ugly in one califoactionsrnia city : fistfights , nasty accusations and questions",__sad__,"fistfights, nasty accusations and questions",16,23,27
54,"another hiker went missing on maui . this time , the search ended in cable missed tragedy .",__sad__,"this time, the search ended in tragedy.",10,20,27
2632,"stateless in africa : why 700 , 000 have approved their ' dreams ended '",__sad__,"700,000 have their 'dreams ended'",9,18,27
2448,texas out woman lived vamp with mother ’ s skeletal remains for 3 years,__sad__,mother’s skeletal remains for 3 years,9,16,27
2953,prosecutors : bost partnerson cabbie fatally shot after declining ride,__sad__,boston cabbie fatally shot after declining ride,3,14,27
1548,saw a family [CLS] house burned down today . it was struck by lightening . worried about them and hope they are all okay been .,__sad__,burned,6,6,27
1879,american mother loses saudi arabian custody battle command for her daughter,__sad__,loses saudi arabian custody battle,5,12,27
643,my father was diagnosed your with stage of 4 brain cancer . it only took a few months for him to pass away because of it .,__sad__,brain cancer,10,11,27
2811,"yes , my unit fellow soldiers died that in vain",__sad__,my fellow soldiers died in vain,3,10,27
2802,"child calls 911 , asks officer to be his friend because heactionsand # 039 ; s lonely",__sad__,s lonely,19,20,27
2634,‘ i ’ ve been through some painful experiences ’ – sheryl crow on fore # metoo and ‘ michael jackson,__sad__,been through some painful experiences,5,9,27
1573,i was m sad to hear my mom is in the witch er again,__sad__,mom is in the er again,8,14,27
2334,"northern ireland mourns lyra mckeeactions , journalist and lgbt activist shot at nationalistactions riot",__sad__,shot at nationalist riot,21,24,27
2701,"ex - head —teacher , 65 , stricken Ex by motor neurone disease prepares to end his life at dignitas",__sad__,prepares to end his life at dignitas,17,25,27
1748,young girl ' s disappearance still unsolved 16 years 15 after younger she vanished while walking to bus stop,__sad__,unsolved,7,9,27
2021,i was sad the other day because i he found out a friend is moving . it ' s not that far and i didnt see her a lot anyway but still .,__sad__,friend is moving,13,15,27
1931,daniel hoffman : cold i ' m an ex - cia officer . i ' ve been in global hotspots and know challenges . then exhibitions this happened,__sad__,i've been in global hotspots and know challenges. then this happened,19,35,27
1075,i was unhappy when my girlfriend breaking broke up with me,__sad__,girlfriend broke,6,8,27
1178,moment paedophile footballer adam johnson twisted his ankle as an he stumbled out of bar,__sad__,his ankle as he stumbled out of bar,14,22,27
1272,"on heels of senate lossactions , montana ’ s matt rosendale running for congress — again",__sad__,on heels of senate loss,1,5,27
2439,i ' m trying to transition my dog into not sleeping in my room . the other night he tried following me in and kept scratching at the door . i know ’ he just wanted to be by me .,__sad__,scratching at the door,26,29,27
1001,saactionsudi arabia is trying to execute and possiblyactions crucify teen who participated in protest when he was 10 years old : report,__sad__,teen,18,18,27
280,"england wouldactions be better off without could scotland , tory candidate said",__sad__,tory candidate said,15,18,27
2695,i just realized today i have not been home to where my family is supposed from in a little over 10 years Today .,__sad__,not been home to where my family is from in a little over 10 years,7,22,27
1612,i miss my puppy . she passed away radar recently and sending it was really sudden and sad .,__sad__,puppy. she passed away,4,8,27
2886,"howard schultz takes beside a ' detour ' in travels across america , postponing any announcement on whether or not he ' ll actually run for president",__sad__,postponing any announcement on whether or not he'll actually run for president,20,35,27
2763,"george kelling , father of ' broken windows ' policing , burned dies",__sad__,father of 'broken windows' policing,7,13,27
75,Early terminally ill woman requests early christmasactions cards,__sad__,requests early christmas cards,6,12,27
